@relation '.\\uk-2007-05.content_based_features.csv'

@attribute HST_1 numeric
@attribute HST_2 numeric
@attribute HST_3 numeric
@attribute HST_4 numeric
@attribute HST_5 numeric
@attribute HST_6 numeric
@attribute HST_7 numeric
@attribute HST_8 numeric
@attribute HST_9 numeric
@attribute HST_10 numeric
@attribute HST_11 numeric
@attribute HST_12 numeric
@attribute HST_13 numeric
@attribute HST_14 numeric
@attribute HST_15 numeric
@attribute HST_16 numeric
@attribute HST_17 numeric
@attribute HST_18 numeric
@attribute HST_19 numeric
@attribute HST_20 numeric
@attribute HST_21 numeric
@attribute HST_22 numeric
@attribute HST_23 numeric
@attribute HST_24 numeric
@attribute HMG_25 numeric
@attribute HMG_26 numeric
@attribute HMG_27 numeric
@attribute HMG_28 numeric
@attribute HMG_29 numeric
@attribute HMG_30 numeric
@attribute HMG_31 numeric
@attribute HMG_32 numeric
@attribute HMG_33 numeric
@attribute HMG_34 numeric
@attribute HMG_35 numeric
@attribute HMG_36 numeric
@attribute HMG_37 numeric
@attribute HMG_38 numeric
@attribute HMG_39 numeric
@attribute HMG_40 numeric
@attribute HMG_41 numeric
@attribute HMG_42 numeric
@attribute HMG_43 numeric
@attribute HMG_44 numeric
@attribute HMG_45 numeric
@attribute HMG_46 numeric
@attribute HMG_47 numeric
@attribute HMG_48 numeric
@attribute AVG_49 numeric
@attribute AVG_50 numeric
@attribute AVG_51 numeric
@attribute AVG_52 numeric
@attribute AVG_53 numeric
@attribute AVG_54 numeric
@attribute AVG_55 numeric
@attribute AVG_56 numeric
@attribute AVG_57 numeric
@attribute AVG_58 numeric
@attribute AVG_59 numeric
@attribute AVG_60 numeric
@attribute AVG_61 numeric
@attribute AVG_62 numeric
@attribute AVG_63 numeric
@attribute AVG_64 numeric
@attribute AVG_65 numeric
@attribute AVG_66 numeric
@attribute AVG_67 numeric
@attribute AVG_68 numeric
@attribute AVG_69 numeric
@attribute AVG_70 numeric
@attribute AVG_71 numeric
@attribute AVG_72 numeric
@attribute STD_73 numeric
@attribute STD_74 numeric
@attribute STD_75 numeric
@attribute STD_76 numeric
@attribute STD_77 numeric
@attribute STD_78 numeric
@attribute STD_79 numeric
@attribute STD_80 numeric
@attribute STD_81 numeric
@attribute STD_82 numeric
@attribute STD_83 numeric
@attribute STD_84 numeric
@attribute STD_85 numeric
@attribute STD_86 numeric
@attribute STD_87 numeric
@attribute STD_88 numeric
@attribute STD_89 numeric
@attribute STD_90 numeric
@attribute STD_91 numeric
@attribute STD_92 numeric
@attribute STD_93 numeric
@attribute STD_94 numeric
@attribute STD_95 numeric
@attribute STD_96 numeric
@attribute class {spam,nonspam}

@data
444,6,5.70045,0.054054,0.082867,2.338836,0.078829,0.119369,0.202703,0.315315,0.35,0.265,0.18,0.14,0.040541,0.074324,0.128378,0.202703,0.18,0.165,0.114,0.09,6.041127,5.862636,1527,2,5.050426,0.00262,0.115989,2.622481,0.032744,0.0537,0.119188,0.19188,0.5,0.41,0.364,0.293,0.019646,0.036018,0.069417,0.102161,0.3,0.275,0.212,0.156,7.24212,6.853613,793.222222,3.888889,5.516495,0.017051,0.094248,2.554591,0.067796,0.100863,0.164609,0.245392,0.392222,0.293889,0.216889,0.174,0.034868,0.05702,0.10307,0.151325,0.225556,0.171111,0.141556,0.104667,6.266805,5.917312,368446.17284,3.654321,0.320109,0.000413,0.000659,0.122264,0.002026,0.003702,0.00442,0.003849,0.048195,0.021565,0.01546,0.012931,0.000484,0.000749,0.000721,0.00167,0.025669,0.007982,0.007398,0.00427,0.60086,0.431611,nonspam
10,2,5,0.1,0.05814,1.111111,0.2,0.2,0.4,0.5,0.02,0.01,0.008,0.005,0,0,0,0,0,0,0,0,2.079442,2.079442,10,2,5,0.1,0.05814,1.111111,0.2,0.2,0.4,0.5,0.02,0.01,0.008,0.005,0,0,0,0,0,0,0,0,2.079442,2.079442,10,2,5,0.1,0.05814,1.111111,0.2,0.2,0.4,0.5,0.02,0.01,0.008,0.005,0,0,0,0,0,0,0,0,2.079442,2.079442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
272,7,4.886029,0,0.031203,2.418429,0.095588,0.125,0.253676,0.294118,0.26,0.17,0.138,0.08,0.025735,0.058824,0.099265,0.125,0.07,0.08,0.054,0.034,5.435958,4.955989,166,3,4.746988,0.03012,0.026307,2.158371,0.138554,0.168675,0.295181,0.349398,0.23,0.14,0.098,0.058,0.024096,0.036145,0.078313,0.10241,0.04,0.03,0.026,0.017,5.029052,4.819035,431.619433,4.82996,4.695132,0.038849,0.036311,1.915364,0.060185,0.080712,0.158484,0.225942,0.188968,0.15081,0.118547,0.084036,0.018758,0.058907,0.126329,0.163663,0.102126,0.118937,0.078899,0.055972,5.068389,4.947467,380816.288367,5.339507,0.11781,0.007693,0.000565,0.192561,0.001043,0.001295,0.003022,0.004233,0.066981,0.041076,0.02391,0.012261,0.000354,0.00132,0.003051,0.002926,0.021488,0.024541,0.010365,0.005446,2.331569,2.080236,nonspam
8,2,5.375,0.125,0.007929,1.307692,0.25,0.25,0.25,0.25,0.02,0.01,0.004,0.002,0,0.125,0.125,0.125,0,0.005,0.002,0.001,1.791759,1.791759,8,2,5.375,0.125,0.007929,1.307692,0.25,0.25,0.25,0.25,0.02,0.01,0.004,0.002,0,0.125,0.125,0.125,0,0.005,0.002,0.001,1.791759,1.791759,8,2,5.375,0.125,0.007929,1.307692,0.25,0.25,0.25,0.25,0.02,0.01,0.004,0.002,0,0.125,0.125,0.125,0,0.005,0.002,0.001,1.791759,1.791759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
636,7,4.471698,0.303459,0.016474,2.212333,0.077044,0.124214,0.235849,0.29717,0.49,0.395,0.3,0.189,0.02673,0.044025,0.116352,0.176101,0.17,0.14,0.148,0.112,6.380745,6.141251,62,3,5.951613,0.629032,0.027409,1.730924,0.032258,0.145161,0.290323,0.306452,0.02,0.045,0.036,0.019,0.016129,0.048387,0.225806,0.290323,0.01,0.015,0.028,0.018,4.039414,3.939556,594.09068,6.858942,4.750852,0.161409,0.021852,2.332502,0.08444,0.13117,0.230727,0.311701,0.357909,0.288312,0.19929,0.138141,0.022619,0.040217,0.096613,0.162654,0.120353,0.106234,0.095975,0.082841,5.258068,4.702731,2200208.586236,10.201765,0.255549,0.023969,0.000236,0.581656,0.002087,0.001499,0.005038,0.006762,0.187216,0.105612,0.051495,0.027305,0.000262,0.000476,0.001987,0.004578,0.019256,0.016833,0.010541,0.009374,1.638107,1.206547,nonspam
444,9,4.637387,0.227477,0.016413,2.319741,0.078829,0.123874,0.243243,0.351351,0.35,0.275,0.216,0.156,0.029279,0.036036,0.117117,0.184685,0.13,0.08,0.104,0.082,5.996387,5.698615,78,10,5.192308,0.179487,0.005629,2.037975,0.025641,0.064103,0.230769,0.333333,0.02,0.025,0.036,0.026,0.025641,0.038462,0.141026,0.217949,0.02,0.015,0.022,0.017,4.120787,3.684838,199.64497,9.887574,5.455389,0.236789,0.009056,2.168563,0.070719,0.137279,0.305463,0.415464,0.137929,0.13003,0.11245,0.076746,0.034337,0.056225,0.208533,0.262332,0.063195,0.051183,0.073373,0.047231,4.985066,4.702819,80751.909457,0.632331,0.106851,0.029641,0.000038,0.016488,0.00025,0.000442,0.000839,0.001426,0.021132,0.013481,0.006852,0.003483,0.000065,0.000164,0.001246,0.001271,0.003328,0.002173,0.001945,0.001243,0.166884,0.137252,nonspam
698,3,4.611748,0.032951,0.014158,2.32325,0.116046,0.17765,0.266476,0.313754,0.81,0.62,0.372,0.219,0.025788,0.053009,0.113181,0.151862,0.18,0.185,0.158,0.106,6.491796,6.287413,698,3,4.611748,0.032951,0.014158,2.32325,0.116046,0.17765,0.266476,0.313754,0.81,0.62,0.372,0.219,0.025788,0.053009,0.113181,0.151862,0.18,0.185,0.158,0.106,6.491796,6.287413,672.070485,6.903084,4.557225,0.017255,0.019714,2.295287,0.115718,0.171157,0.250898,0.301477,0.744383,0.551333,0.324419,0.195656,0.0261,0.040503,0.088007,0.124869,0.174692,0.13674,0.11837,0.084978,6.305436,6.057894,169929.052301,8.840827,0.019404,0.000091,0.000061,0.031175,0.00046,0.000682,0.000951,0.00129,0.13843,0.066597,0.029695,0.012243,0.000068,0.000206,0.000428,0.000652,0.014388,0.009825,0.006701,0.003846,0.354754,0.312415,spam
522,1,5.101533,0.017241,0.012577,2.324818,0.116858,0.157088,0.222222,0.270115,0.61,0.41,0.232,0.141,0.034483,0.086207,0.136015,0.201149,0.18,0.225,0.142,0.105,6.194172,5.960472,522,1,5.101533,0.017241,0.012577,2.324818,0.116858,0.157088,0.222222,0.270115,0.61,0.41,0.232,0.141,0.034483,0.086207,0.136015,0.201149,0.18,0.225,0.142,0.105,6.194172,5.960472,543.294118,1,5.15587,0.016583,0.014595,2.228903,0.11079,0.153353,0.211305,0.255652,0.601765,0.416471,0.229529,0.138941,0.031485,0.083668,0.136088,0.196242,0.171176,0.227353,0.147765,0.106588,6.249785,6.088971,305.619377,0,0.007481,0,0,0.0038,0.000042,0.00004,0.000129,0.000241,0.00145,0.000396,0.000175,0.000104,0.000064,0.000087,0.000214,0.000379,0.002022,0.000747,0.00025,0.000121,0.00137,0.006615,spam
10,3,5.8,0.1,0.042918,1.283019,0.1,0.1,0.4,0.4,0.01,0.005,0.008,0.004,0,0,0,0,0,0,0,0,2.079442,2.079442,10,3,5.8,0.1,0.042918,1.283019,0.1,0.1,0.4,0.4,0.01,0.005,0.008,0.004,0,0,0,0,0,0,0,0,2.079442,2.079442,10,3,5.8,0.1,0.041926,1.283019,0.1,0.1,0.4,0.4,0.01,0.005,0.008,0.004,0,0,0,0,0,0,0,0,2.079442,2.079442,0,0,0,-0,0.000001,0,-0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
683,14,5.740849,0.178624,0.035172,2.475269,0.169839,0.240117,0.360176,0.442167,1.16,0.82,0.492,0.302,0.080527,0.127379,0.191801,0.24451,0.55,0.435,0.262,0.167,6.422304,6.097831,640,13,6.482812,0.114062,0.025313,2.614083,0.15,0.204687,0.359375,0.435937,0.96,0.655,0.46,0.279,0.073438,0.121875,0.201563,0.275,0.47,0.39,0.258,0.176,6.314066,5.768511,368.4,6.55,5.620498,0.341042,0.024833,2.284382,0.143847,0.201554,0.336179,0.439737,0.55,0.3785,0.2446,0.1589,0.055848,0.104127,0.184446,0.260164,0.199,0.18375,0.1331,0.09335,5.557049,5.284366,75418.34,26.7475,0.191574,0.034519,0.000095,0.116283,0.000929,0.001299,0.002629,0.004314,0.23547,0.097793,0.03523,0.014792,0.00024,0.000782,0.001103,0.001617,0.024419,0.021457,0.012283,0.005802,0.419899,0.363909,nonspam
386,11,4.779793,0.018135,0.031954,2.124762,0.07772,0.11399,0.173575,0.23057,0.3,0.22,0.134,0.089,0.023316,0.036269,0.085492,0.15544,0.09,0.07,0.066,0.06,5.920399,5.832086,386,11,4.779793,0.018135,0.031954,2.124762,0.07772,0.11399,0.173575,0.23057,0.3,0.22,0.134,0.089,0.023316,0.036269,0.085492,0.15544,0.09,0.07,0.066,0.06,5.920399,5.832086,404,11,4.933014,0.059882,0.022231,2.411525,0.092119,0.129701,0.202351,0.265809,0.335,0.241667,0.163667,0.108667,0.029481,0.050302,0.104466,0.168294,0.108333,0.095,0.080667,0.067833,5.528636,5.037175,114284.333333,0,0.088293,0.003694,0.000076,0.559673,0.000442,0.00051,0.001477,0.002732,0.048825,0.028256,0.019818,0.009137,0.000111,0.000442,0.001038,0.000554,0.009181,0.007933,0.005392,0.003761,0.275716,0.480853,nonspam
292,7,5.205479,0.058219,0.032337,2.270677,0.058219,0.126712,0.202055,0.294521,0.17,0.185,0.118,0.086,0.020548,0.044521,0.109589,0.157534,0.06,0.065,0.064,0.046,5.618469,5.45245,292,7,5.205479,0.058219,0.032337,2.270677,0.058219,0.126712,0.202055,0.294521,0.17,0.185,0.118,0.086,0.020548,0.044521,0.109589,0.157534,0.06,0.065,0.064,0.046,5.618469,5.45245,475.928571,6.714286,5.043262,0.075472,0.038128,2.509899,0.123338,0.202901,0.290414,0.369878,0.482143,0.379643,0.249,0.168,0.040615,0.096282,0.166707,0.240758,0.192857,0.213214,0.165286,0.108857,5.417585,4.820414,363521.209184,1.061224,0.12328,0.002776,0.00052,0.578469,0.007276,0.008188,0.008541,0.007459,0.361588,0.124777,0.063775,0.037902,0.000447,0.006212,0.005626,0.005093,0.045649,0.087474,0.039925,0.013924,0.660598,0.601498,nonspam
38,4,4.657895,0,0.028232,1.616541,0.289474,0.368421,0.394737,0.526316,0.11,0.07,0.03,0.02,0,0.184211,0.236842,0.315789,0,0.035,0.018,0.012,3.506503,3.345926,38,4,4.657895,0,0.028232,1.616541,0.289474,0.368421,0.394737,0.526316,0.11,0.07,0.03,0.02,0,0.184211,0.236842,0.315789,0,0.035,0.018,0.012,3.506503,3.345926,38,4,4.657895,0,0.028232,1.616541,0.289474,0.368421,0.394737,0.526316,0.11,0.07,0.03,0.02,0,0.184211,0.236842,0.315789,0,0.035,0.018,0.012,3.506503,3.345926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
795,4,4.791195,0.216352,0.039647,2.394176,0.044025,0.118239,0.177358,0.264151,0.35,0.47,0.282,0.21,0.027673,0.065409,0.099371,0.14717,0.22,0.26,0.158,0.117,6.593857,6.259474,795,4,4.791195,0.216352,0.039647,2.394176,0.044025,0.118239,0.177358,0.264151,0.35,0.47,0.282,0.21,0.027673,0.065409,0.099371,0.14717,0.22,0.26,0.158,0.117,6.593857,6.259474,342.684211,6.892344,4.897767,0.244863,0.03277,2.299349,0.105944,0.218522,0.300373,0.407277,0.347225,0.352978,0.195421,0.132801,0.038532,0.07994,0.144675,0.177296,0.131531,0.132189,0.094301,0.060799,5.615436,5.414582,362587.828507,1.986018,0.022902,0.004633,0.000035,0.094034,0.000115,0.00059,0.000588,0.001013,0.265744,0.166938,0.059964,0.02675,0.000051,0.000048,0.000097,0.000074,0.046901,0.031592,0.014076,0.012472,0.104451,0.088775,nonspam
61,17,3.278689,0,0.013421,1.562874,0.098361,0.098361,0.131148,0.213115,0.06,0.03,0.016,0.013,0.04918,0.065574,0.098361,0.114754,0.03,0.02,0.012,0.007,4.077537,4.077537,5430,1,5.06814,0.008287,0.124168,2.796876,0.035175,0.055064,0.095396,0.148803,1.91,1.495,1.036,0.808,0.013076,0.039595,0.072928,0.116022,0.71,1.075,0.792,0.63,8.525742,8.198925,551.830189,4,5.043988,0.035763,0.035022,1.983655,0.045273,0.103568,0.142268,0.181928,0.190189,0.157642,0.104491,0.078491,0.014981,0.038017,0.104203,0.139951,0.078113,0.088962,0.068,0.05617,4.038547,3.742889,1356589.273051,23.396226,0.74136,0.00859,0.001128,0.94612,0.002856,0.012628,0.016635,0.018893,0.122515,0.079698,0.036046,0.022469,0.000344,0.002173,0.011921,0.011768,0.021019,0.033887,0.019242,0.012127,6.254545,5.560571,nonspam
93,7,4.451613,0.010753,0.020498,1.80427,0.129032,0.182796,0.215054,0.225806,0.12,0.085,0.04,0.021,0.032258,0.053763,0.075269,0.193548,0.03,0.025,0.014,0.018,4.51086,4.51086,93,7,4.451613,0.010753,0.020498,1.80427,0.129032,0.182796,0.215054,0.225806,0.12,0.085,0.04,0.021,0.032258,0.053763,0.075269,0.193548,0.03,0.025,0.014,0.018,4.51086,4.51086,2395.75,8.884615,4.262715,0.010555,0.042977,2.1116,0.108871,0.167675,0.209346,0.25043,6.337692,4.096346,1.846731,0.994212,0.040913,0.060167,0.084383,0.217176,1.231154,0.835,0.542615,0.657423,5.451345,5.194102,207649293.572115,5.255917,0.092291,0.000756,0.000541,0.505023,0.005767,0.010258,0.011656,0.011645,1934.025172,789.610121,156.867103,44.235834,0.000351,0.000638,0.000635,0.008987,65.078164,29.330982,12.3737,18.523096,1.310652,1.228832,nonspam
281,9,5.715302,0.302491,0.019371,2.204439,0.078292,0.117438,0.217082,0.298932,0.22,0.165,0.122,0.084,0.032028,0.074733,0.124555,0.185053,0.09,0.105,0.07,0.052,5.589586,5.476052,281,9,5.715302,0.302491,0.019371,2.204439,0.078292,0.117438,0.217082,0.298932,0.22,0.165,0.122,0.084,0.032028,0.074733,0.124555,0.185053,0.09,0.105,0.07,0.052,5.589586,5.476052,112.852564,7.833333,5.402524,3.750338,0.012015,1.7137,0.068796,0.081446,0.133479,0.177291,0.052885,0.037692,0.025064,0.018949,0.059845,0.081294,0.100966,0.12258,0.042244,0.033429,0.020128,0.013776,4.148179,4.069877,13453.087237,13.997863,0.229062,10.411767,0.00035,0.13129,0.001261,0.001811,0.00298,0.004083,0.002894,0.001963,0.000766,0.000414,0.001054,0.000937,0.001006,0.001786,0.001185,0.000838,0.000418,0.000238,0.973542,0.821634,nonspam
444,4,4.914414,0.054054,0.020376,2.325952,0.085586,0.105856,0.150901,0.216216,0.38,0.235,0.134,0.096,0.018018,0.033784,0.096847,0.128378,0.08,0.075,0.086,0.057,6.041127,5.862636,444,4,4.914414,0.054054,0.020376,2.325952,0.085586,0.105856,0.150901,0.216216,0.38,0.235,0.134,0.096,0.018018,0.033784,0.096847,0.128378,0.08,0.075,0.086,0.057,6.041127,5.862636,235.5,4.75,4.834025,0.036104,0.081148,2.103593,0.138866,0.193633,0.250075,0.334175,0.29,0.1975,0.104,0.0705,0.013541,0.058145,0.155236,0.185709,0.035,0.06,0.065,0.03975,5.297143,5.131604,14490.75,0.1875,0.002154,0.000107,0.001231,0.016481,0.000946,0.002568,0.003278,0.004638,0.0027,0.000469,0.0003,0.000217,0.000007,0.000198,0.001136,0.001096,0.000675,0.000075,0.000147,0.000099,0.184504,0.178136,nonspam
611,10,5.515548,0.849427,0.093511,2.724846,0.099836,0.111293,0.140753,0.180033,0.61,0.34,0.172,0.11,0.124386,0.139116,0.194763,0.224223,0.76,0.425,0.238,0.137,6.076299,5.626535,508,12,4.809055,0.580709,0.097956,2.471524,0.070866,0.112205,0.141732,0.228346,0.36,0.285,0.144,0.116,0.061024,0.110236,0.139764,0.177165,0.31,0.28,0.142,0.09,5.894254,5.418401,497.833333,9,4.975194,0.39195,0.092399,2.367182,0.088701,0.113675,0.157674,0.201459,0.441667,0.281667,0.155667,0.099667,0.062396,0.081976,0.125343,0.191557,0.325,0.211667,0.128,0.096,6.007279,5.71117,3119.472222,2.333333,0.074022,0.094765,0.000025,0.033028,0.000531,0.000574,0.001126,0.00118,0.014714,0.003314,0.000865,0.00026,0.00095,0.001207,0.001227,0.000302,0.042158,0.012856,0.002724,0.000356,0.0057,0.026003,spam
49,1,5.612245,0.020408,0.022664,1.596059,0.040816,0.122449,0.122449,0.204082,0.02,0.03,0.012,0.01,0,0.081633,0.183673,0.22449,0,0.02,0.018,0.011,3.850148,3.850148,96,2,4.385417,0,0.032865,1.729097,0.010417,0.03125,0.125,0.145833,0.01,0.015,0.024,0.014,0.020833,0.03125,0.041667,0.09375,0.02,0.015,0.008,0.009,4.513799,4.431881,164.037037,1.925926,4.796304,0.057986,0.044208,1.7758,0.063758,0.088057,0.141739,0.200024,0.065926,0.053056,0.035,0.026907,0.032189,0.047041,0.093809,0.136763,0.051852,0.041481,0.030778,0.021981,4.617352,4.528316,11704.702332,0.105624,0.65578,0.055173,0.000567,0.106614,0.010037,0.009826,0.013104,0.013077,0.004928,0.002197,0.000591,0.000338,0.000818,0.001108,0.004266,0.00565,0.001882,0.001265,0.000694,0.000284,1.499266,1.472482,nonspam
581,1,4.492255,0,0.150674,2.05871,0.008606,0.020654,0.068847,0.101549,0.05,0.06,0.08,0.059,0.017212,0.022375,0.05852,0.086059,0.1,0.065,0.068,0.05,6.361302,6.361302,581,1,4.492255,0,0.150674,2.05871,0.008606,0.020654,0.068847,0.101549,0.05,0.06,0.08,0.059,0.017212,0.022375,0.05852,0.086059,0.1,0.065,0.068,0.05,6.361302,6.361302,581,1,4.492255,0,0.150674,2.05871,0.008606,0.020654,0.068847,0.101549,0.05,0.06,0.08,0.059,0.017212,0.022375,0.05852,0.086059,0.1,0.065,0.068,0.05,6.361302,6.361302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spam
385,1,5.085714,0.085714,0.00866,2.122283,0.07013,0.109091,0.174026,0.236364,0.27,0.21,0.134,0.091,0.012987,0.033766,0.067532,0.103896,0.05,0.065,0.052,0.04,5.856886,5.553005,385,1,5.085714,0.085714,0.00866,2.122283,0.07013,0.109091,0.174026,0.236364,0.27,0.21,0.134,0.091,0.012987,0.033766,0.067532,0.103896,0.05,0.065,0.052,0.04,5.856886,5.553005,206.5,1.5,6.770793,0.06989,0.022478,2.632762,0.12178,0.157507,0.239393,0.284074,0.315,0.2025,0.117,0.0735,0.018631,0.059445,0.091331,0.129252,0.0625,0.09,0.055,0.039,4.135428,3.570407,24126.75,2.25,2.387568,0.006346,0.000476,2.384415,0.008732,0.012419,0.027333,0.034789,0.085025,0.028631,0.007265,0.003197,0.000642,0.004214,0.007758,0.014477,0.006719,0.011962,0.003629,0.001713,3.676286,2.964618,nonspam
728,4,4.703297,0.293956,0.037596,2.722623,0.086538,0.14011,0.210165,0.243132,0.63,0.51,0.306,0.177,0.037088,0.086538,0.118132,0.152473,0.27,0.315,0.172,0.111,6.382272,5.679748,728,4,4.703297,0.293956,0.037596,2.722623,0.086538,0.14011,0.210165,0.243132,0.63,0.51,0.306,0.177,0.037088,0.086538,0.118132,0.152473,0.27,0.315,0.172,0.111,6.382272,5.679748,365.348837,6.77907,4.623961,0.292226,0.031687,2.286264,0.186671,0.236462,0.323535,0.368514,0.551822,0.356105,0.199612,0.117388,0.035633,0.089586,0.152551,0.181172,0.114147,0.140911,0.096558,0.059876,5.509642,5.274609,416971.614747,5.079097,0.056313,0.014395,0.000134,0.036776,0.00285,0.003547,0.004591,0.004443,0.19925,0.078929,0.036853,0.018835,0.000116,0.000329,0.000739,0.000727,0.009159,0.012875,0.009546,0.005572,0.309892,0.211363,nonspam
199,11,6.19598,0.537688,0.016823,2.534513,0.150754,0.291457,0.40201,0.532663,0.3,0.29,0.16,0.106,0.085427,0.110553,0.165829,0.226131,0.17,0.11,0.066,0.045,4.981405,4.046696,199,11,6.19598,0.537688,0.016823,2.534513,0.150754,0.291457,0.40201,0.532663,0.3,0.29,0.16,0.106,0.085427,0.110553,0.165829,0.226131,0.17,0.11,0.066,0.045,4.981405,4.046696,242.567568,8.831081,6.050177,0.207504,0.023364,2.618159,0.163431,0.294292,0.426956,0.541068,0.369932,0.331588,0.195162,0.124365,0.075311,0.126223,0.183417,0.237756,0.170608,0.144189,0.085838,0.056304,5.083648,4.168906,24898.367056,2.356602,0.083931,0.013034,0.00009,0.020955,0.000737,0.002189,0.003705,0.004126,0.010139,0.005531,0.003735,0.001884,0.000187,0.000343,0.000477,0.000464,0.002141,0.001972,0.001432,0.00095,0.142049,0.177173,nonspam
1080,3,5.187963,0.000926,0.082911,3.162802,0.078704,0.14537,0.214815,0.29537,0.85,0.785,0.464,0.319,0.023148,0.030556,0.058333,0.122222,0.25,0.165,0.126,0.132,6.543266,5.524788,1080,3,5.187963,0.000926,0.082911,3.162802,0.078704,0.14537,0.214815,0.29537,0.85,0.785,0.464,0.319,0.023148,0.030556,0.058333,0.122222,0.25,0.165,0.126,0.132,6.543266,5.524788,1080,3,5.187963,0.000926,0.082911,3.162802,0.078704,0.14537,0.214815,0.29537,0.85,0.785,0.464,0.319,0.023148,0.030556,0.058333,0.122222,0.25,0.165,0.126,0.132,6.543266,5.524788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
4126,0,3.73461,0.060107,0.019171,3.708238,0.154144,0.307562,0.480126,0.584343,6.36,6.345,3.962,2.411,0.019389,0.025206,0.056714,0.167232,0.8,0.52,0.468,0.69,7.477632,5.54669,4126,0,3.73461,0.060107,0.019171,3.708238,0.154144,0.307562,0.480126,0.584343,6.36,6.345,3.962,2.411,0.019389,0.025206,0.056714,0.167232,0.8,0.52,0.468,0.69,7.477632,5.54669,138.366,0.004,4.119078,0.078316,0.016955,1.857821,0.094088,0.144903,0.255215,0.341586,0.14464,0.1093,0.07462,0.04878,0.038168,0.071779,0.127476,0.176828,0.04696,0.04693,0.03274,0.023498,4.66247,4.510821,40498.384044,0.003984,0.046598,0.004195,0.000076,0.192938,0.001818,0.00259,0.005087,0.006105,0.15715,0.098725,0.03717,0.013443,0.000346,0.000624,0.00122,0.001608,0.002224,0.003661,0.001066,0.001122,0.17338,0.225009,spam
117,7,4.940171,0,0.12037,2.014493,0.076923,0.119658,0.119658,0.162393,0.09,0.07,0.028,0.019,0.017094,0.051282,0.102564,0.145299,0.02,0.03,0.024,0.017,4.716273,4.652858,117,7,4.940171,0,0.12037,2.014493,0.076923,0.119658,0.119658,0.162393,0.09,0.07,0.028,0.019,0.017094,0.051282,0.102564,0.145299,0.02,0.03,0.024,0.017,4.716273,4.652858,117,7,4.940171,0,0.12037,2.014493,0.076923,0.119658,0.119658,0.162393,0.09,0.07,0.028,0.019,0.017094,0.051282,0.102564,0.145299,0.02,0.03,0.024,0.017,4.716273,4.652858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
619,21,3.946688,0.594507,0.015658,2.487409,0.048465,0.11147,0.198708,0.261712,0.3,0.345,0.246,0.162,0.019386,0.027464,0.100162,0.137318,0.12,0.085,0.124,0.085,6.172358,5.423624,3503,14,4.349986,0.038824,0.070099,3.053275,0.03654,0.065087,0.126749,0.186126,1.28,1.14,0.888,0.652,0.015415,0.029403,0.07879,0.121325,0.54,0.515,0.552,0.425,7.885264,6.848613,553.862745,17.875817,4.055897,0.36123,0.013954,2.311361,0.059912,0.110639,0.199528,0.267878,0.352026,0.296928,0.209216,0.143699,0.031946,0.057115,0.119847,0.158713,0.135948,0.113954,0.109843,0.077118,5.611686,4.789283,265960.157632,12.30484,0.051729,0.036156,0.000055,0.127643,0.000517,0.000546,0.000866,0.00124,0.136901,0.070477,0.030744,0.015104,0.000162,0.000657,0.001177,0.001127,0.011436,0.006808,0.007064,0.003939,0.721937,0.446075,nonspam
5,4,4.2,0,0.020243,0.764706,0,0.2,0.2,0.6,0,0.005,0.002,0.003,0.2,0.4,0.4,0.4,0.01,0.01,0.004,0.002,1.098612,1.098612,5,4,4.2,0,0.020243,0.764706,0,0.2,0.2,0.6,0,0.005,0.002,0.003,0.2,0.4,0.4,0.4,0.01,0.01,0.004,0.002,1.098612,1.098612,5,4,4.2,0,0.020243,0.764706,0,0.2,0.2,0.6,0,0.005,0.002,0.003,0.2,0.4,0.4,0.4,0.01,0.01,0.004,0.002,1.098612,1.098612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
