L_indegree_mp,L_outdegree_hp,L_outdegree_mp,L_assortativity_mp,L_avgin_of_out_hp,L_avgin_of_out_mp,log_OP_avgin_of_out_hp_mul_outdegree_hp_CP_,log_OP_avgin_of_out_mp_mul_outdegree_mp_CP_,L_avgout_of_in_mp,log_OP_avgout_of_in_hp_mul_indegree_hp_CP_,log_OP_avgout_of_in_mp_mul_indegree_mp_CP_,eq_hp_mp,L_pagerank_hp,L_pagerank_mp,log_OP_indegree_mp_div_pagerank_mp_CP_,log_OP_outdegree_hp_div_pagerank_hp_CP_,log_OP_outdegree_mp_div_pagerank_mp_CP_,L_prsigma_hp,L_prsigma_mp,log_OP_prsigma_hp_div_pagerank_hp_CP_,log_OP_prsigma_mp_div_pagerank_mp_CP_,L_trustrank_hp,L_trustrank_mp,log_OP_trustrank_mp_div_indegree_mp_CP_,L_siteneighbors_1_hp,L_siteneighbors_2_hp,L_siteneighbors_3_hp,L_siteneighbors_4_hp,L_siteneighbors_1_mp,L_siteneighbors_2_mp,L_siteneighbors_3_mp,L_siteneighbors_4_mp,log_OP_siteneighbors_1_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_2_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_3_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_1_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_2_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_3_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_4_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_2_hp_div_siteneighbors_1_hp_CP_,log_OP_siteneighbors_2_mp_div_siteneighbors_1_mp_CP_,log_OP__OP_siteneighbors_2_hp_m_siteneighbors_1_hp_CP__div_pagerank_hp_CP_,log_OP__OP_siteneighbors_2_mp_m_siteneighbors_1_mp_CP__div_pagerank_mp_CP_,siteneighbors_1_hp_div_siteneighbors_1_mp,L_neighbors_2_hp,L_neighbors_4_hp,L_neighbors_2_mp,L_neighbors_3_mp,L_neighbors_4_mp,log_OP_neighbors_2_mp_div_pagerank_mp_CP_,log_OP_neighbors_3_mp_div_pagerank_mp_CP_,log_OP_neighbors_4_mp_div_pagerank_mp_CP_,log_OP_neighbors_3_hp_div_neighbors_2_hp_CP_,log_OP_max_OP_neighbors_2_mp_div_indegree_mp_neighbors_3_mp_div_neighbors_2_mp_neighbors_4_mp_div_neighbors_3_mp_CP__CP_,log_OP_avg_OP_neighbors_2_hp_div_indegree_hp_neighbors_3_hp_div_neighbors_2_hp_neighbors_4_hp_div_neighbors_3_hp_CP__CP_,log_OP_avg_OP_neighbors_2_mp_div_indegree_mp_neighbors_3_mp_div_neighbors_2_mp_neighbors_4_mp_div_neighbors_3_mp_CP__CP_,neighbors_3_hp_div_neighbors_3_mp,L_truncatedpagerank_1_hp,L_truncatedpagerank_2_hp,L_truncatedpagerank_3_hp,L_truncatedpagerank_4_hp,L_truncatedpagerank_1_mp,L_truncatedpagerank_2_mp,L_truncatedpagerank_3_mp,L_truncatedpagerank_4_mp,log_OP_truncatedpagerank_1_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_2_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_3_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_4_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_1_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_2_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_3_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_4_mp_div_pagerank_mp_CP_,truncatedpagerank_4_hp_div_truncatedpagerank_3_hp,truncatedpagerank_4_mp_div_truncatedpagerank_3_mp,truncatedpagerank_3_hp_div_truncatedpagerank_2_hp,truncatedpagerank_3_mp_div_truncatedpagerank_2_mp,truncatedpagerank_2_hp_div_truncatedpagerank_1_hp,truncatedpagerank_2_mp_div_truncatedpagerank_1_mp,log_OP_min_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_min_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,log_OP_max_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_max_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,log_OP_avg_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_avg_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,class
8.208219,3.295837,3.178054,3.305165,9.237007,9.339739,12.532844,12.517793,3.562375,10.223032,11.770594,0,-14.255886,-14.25438,22.462599,17.551723,17.432433,-0.800184,-1.320708,13.455703,12.933672,-15.651715,-15.650518,-23.858737,0,0,4.574711,5.549076,0,0,0,4.574711,14.255886,14.255886,18.830597,14.25438,14.25438,14.25438,18.829091,0,0,-50,-50,1,8.800867,10.876593,8.180321,8.800867,9.824931,22.434701,23.055247,24.079311,1.024064,1.024064,1.496934,0.627171,2.784488,-13.988148,-14.004841,-14.038337,-14.082351,-14.161862,-14.231703,-14.307204,-14.384052,0.267739,0.251046,0.217549,0.173535,0.092517,0.022677,-0.052824,-0.129672,0.956941,0.92603,0.967058,0.927279,0.983446,0.932543,-0.044013,-0.076848,-0.016693,-0.06984,-0.031338,-0.074058,nonspam
0,0.693147,-50,-1.94591,0,-50,0.693147,-50,0.693147,7.852828,0.693147,0,-19.905664,-19.712437,19.712437,20.598811,-50,0.715579,-50,20.621243,-50,-20.354209,-20.668711,-20.668711,1.098612,2.397895,2.772589,5.855072,0,1.609438,2.397895,2.833213,21.004277,22.30356,22.678253,19.712437,21.321875,22.110332,22.545651,1.299283,1.609438,21.985106,21.098732,3,4.49981,9.112838,1.791759,4.521789,8.24722,21.504197,24.234226,27.959657,3.74741,3.725431,3.041145,3.0417,41.48913,-20.977941,-20.967986,-20.941094,-20.882505,-20.93923,-21.147081,-21.169253,-21.173234,-1.072276,-1.062322,-1.03543,-0.976841,-1.226793,-1.434643,-1.456815,-1.460797,1.06034,0.996027,1.027257,0.978072,1.010004,0.812328,0.009954,-0.207851,0.05859,-0.003981,0.032016,-0.073852,nonspam
1.94591,2.197225,2.197225,-1.862747,3.514526,3.75081,5.711751,5.948035,3.160035,6.829794,5.105945,0,-15.535186,-15.48197,17.42788,17.732411,17.679195,0.006741,0.671627,15.541928,16.153598,-15.961093,-16.867209,-18.813119,2.302585,2.944439,4.634729,5.087596,1.386294,2.564949,3.912023,4.465908,17.837772,18.479625,20.169915,16.868265,18.04692,19.393993,19.947878,0.641854,1.178655,17.732411,17.679195,2.5,5.308268,11.002233,6.768493,7.273786,9.557753,22.250464,22.755757,25.039723,3.176815,4.822583,2.584934,3.812267,3.357836,-15.269126,-15.147384,-15.044938,-14.958512,-15.174055,-15.245443,-15.264478,-15.234166,0.266061,0.387802,0.490249,0.576675,0.307915,0.236527,0.217492,0.247805,1.090271,1.030777,1.107878,0.981145,1.129463,0.9311,0.086426,-0.071388,0.121742,0.030313,0.103642,-0.019175,nonspam
0,0.693147,-50,-1.098612,0,-50,0.693147,-50,0.693147,4.859812,0.693147,0,-19.927003,-19.719835,19.719835,20.620151,-50,-50,-50,-50,-50,-21.3203,-21.11529,-21.11529,0,0,0,1.386294,0,0.693147,0.693147,0.693147,19.927003,19.927003,19.927003,19.719835,20.412982,20.412982,20.412982,0,0.693147,-50,19.719835,1,4.615121,8.396606,1.098612,4.615121,8.396606,20.818447,24.334956,28.116441,3.781486,3.781486,3.88418,3.290239,43.881188,-20.837981,-20.783521,-20.790195,-20.80836,-20.974639,-21.061699,-21.052285,-21.075226,-0.910978,-0.856517,-0.863192,-0.881356,-1.254804,-1.341864,-1.33245,-1.355391,0.981999,0.97732,0.993348,1.009458,1.055971,0.916622,-0.018165,-0.08706,0.05446,0.009413,0.010385,-0.03273,nonspam
8.657477,3.465736,0,7.860134,5.242068,5.648974,8.707804,5.648974,0,9.569063,8.657477,0,-11.491338,-11.461585,20.119062,14.957074,11.461585,-0.543375,-4.303319,10.947964,7.158266,-12.887504,-12.85798,-21.515456,1.386294,2.484907,2.890372,3.401197,0,0,1.791759,2.397895,12.877633,13.976245,14.38171,11.461585,11.461585,13.253344,13.85948,1.098612,0,13.57078,-50,4,8.77925,11.733658,8.59951,8.59951,8.59951,20.061095,20.061095,20.061095,0.137525,0,2.608902,-0.018951,1.373365,-11.167796,-11.869498,-11.936336,-11.928169,-12.209926,-12.315851,-12.269605,-12.187061,0.323542,-0.378159,-0.444997,-0.43683,-0.748341,-0.854267,-0.80802,-0.725476,1.008201,1.086046,0.935347,1.047333,0.495741,0.899491,-0.701702,-0.105926,0.008167,0.082544,-0.206906,0.010897,spam
2.944439,2.302585,-50,1.937634,2.008824,-50,4.311409,-50,0.610909,6.428105,3.555348,0,-18.555293,-17.698666,20.643105,20.857878,-50,-1.429455,-6.266984,17.125838,11.431682,-19.950164,-19.095155,-22.039594,1.791759,2.564949,3.218876,5.446737,0,0,2.564949,2.564949,20.347053,21.120242,21.774169,17.698666,17.698666,20.263615,20.263615,0.77319,0,20.501203,-50,6,3.871201,10.506245,2.890372,3.496508,4.127134,20.589038,21.195174,21.8258,4.63675,0.630627,3.629758,0.440294,150.121212,-18.652183,-18.707535,-18.760371,-18.810256,-18.644171,-18.858782,-18.958172,-19.022985,-0.09689,-0.152242,-0.205078,-0.254962,-0.945505,-1.160116,-1.259506,-1.324319,0.951339,0.937243,0.948535,0.905389,0.946152,0.806855,-0.055352,-0.214611,-0.049885,-0.064813,-0.052688,-0.124246,nonspam
8.24144,4.49981,4.248495,3.436528,7.698458,8.020173,12.198268,12.268669,4.136917,12.892283,12.378356,0,-14.940776,-13.812578,22.054018,19.440586,18.061073,-1.63821,-2.192066,13.302566,11.620512,-16.30961,-15.20888,-23.450319,2.833213,3.218876,4.744932,5.690359,0,2.833213,3.688879,4.812184,17.773989,18.159652,19.685708,13.812578,16.645792,17.501458,18.624763,0.385662,2.833213,17.020217,16.585167,17,10.157432,13.362896,8.516193,10.157432,12.227912,22.328771,23.97001,26.040491,2.070476,2.070481,1.78226,1.56906,7.928594,-14.941476,-15.018355,-15.040599,-15.046188,-14.62253,-14.896556,-15.099521,-15.251728,-0.0007,-0.077579,-0.099823,-0.105412,-0.809952,-1.083978,-1.286943,-1.439149,0.994427,0.858811,0.978001,0.816307,0.926002,0.760312,-0.076879,-0.274026,-0.005589,-0.152207,-0.034443,-0.208489,nonspam
2.484907,2.079442,2.833213,0.745188,2.515678,2.034321,4.59512,4.867534,1.763589,6.375025,4.248495,0,-17.744804,-17.550637,20.035544,19.824246,20.383851,-1.080887,-1.109268,16.663917,16.441369,-9.841525,-11.243344,-13.72825,1.386294,1.94591,1.94591,4.990433,0,1.94591,1.94591,1.94591,19.131098,19.690714,19.690714,17.550637,19.496547,19.496547,19.496547,0.559616,1.94591,18.843416,19.342397,4,3.555348,10.187275,3.555348,3.555348,7.242082,21.105985,21.105985,24.79272,3.686734,3.686734,3.00216,2.681728,39.914286,-17.653427,-17.657732,-17.665433,-17.681983,-17.732734,-17.719605,-17.861524,-17.86805,0.091377,0.087072,0.079371,0.062821,-0.182096,-0.168968,-0.310887,-0.317413,0.983586,0.993496,0.992328,0.867692,0.995704,1.013215,-0.01655,-0.141919,-0.004305,0.013128,-0.009505,-0.042768,nonspam
1.94591,1.386294,1.609438,0.693147,0.223144,1.280934,1.609438,2.890372,1.349927,5.894403,3.295837,0,-18.372212,-18.29235,20.23826,19.758506,19.901788,-0.922239,-3.368043,17.449972,14.924307,-19.75785,-19.688065,-21.633975,1.609438,2.079442,2.564949,2.944439,0,0,2.079442,2.079442,19.98165,20.451653,20.937161,18.29235,18.29235,20.371791,20.371791,0.470004,0,19.470824,-50,5,4.248495,10.053673,2.079442,2.944439,4.290459,20.371791,21.236789,22.582809,2.206703,1.34602,2.864639,0.897443,33.473684,-18.443149,-18.407478,-18.743526,-18.830605,-18.53346,-18.674408,-18.882086,-19.009519,-0.070937,-0.035267,-0.371314,-0.458393,-0.241111,-0.382058,-0.589736,-0.717169,0.916604,0.880352,0.714589,0.812469,1.036314,0.868535,-0.336047,-0.207678,0.035671,-0.127433,-0.117468,-0.158076,nonspam
0,0.693147,-50,-1.609438,0,-50,0.693147,-50,0.693147,5.313206,0.693147,0,-19.951211,-19.728135,19.728135,20.644358,-50,-2.540413,-50,17.410798,-50,-21.347878,-21.124782,-21.124782,0,1.609438,1.609438,1.609438,0,0.693147,1.791759,1.791759,19.951211,21.560649,21.560649,19.728135,20.421282,21.519894,21.519894,1.609438,0.693147,21.337506,19.728135,1,4.394449,4.672829,1.386294,4.394449,4.644391,21.114429,24.122584,24.372526,0.249942,3.008155,2.279412,2.141397,1.283951,-21.002192,-21.050257,-21.064425,-21.071373,-21.015588,-21.161208,-21.218549,-21.248977,-1.05098,-1.099046,-1.113214,-1.120162,-1.287453,-1.433073,-1.490414,-1.520843,0.993075,0.97003,0.985932,0.944272,0.953071,0.864486,-0.048066,-0.14562,-0.006949,-0.030429,-0.022901,-0.076598,nonspam
8.000349,1.609438,1.609438,4.264857,8.170327,8.019613,9.779765,9.629051,3.437615,5.968708,11.437965,0,-15.858902,-15.163086,23.163435,17.46834,16.772524,0.796897,-3.973026,16.6558,11.19006,-15.738183,-16.161536,-24.161886,0.693147,4.317488,6.428105,7.192182,0.693147,0.693147,5.57973,6.073045,16.55205,20.17639,22.287008,15.856233,15.856233,20.742816,21.23613,3.624341,0,20.149362,-50,1,9.779567,12.921062,9.307195,9.779567,11.464019,24.470281,24.942653,26.627105,1.441695,1.684452,5.981106,1.27049,4.227857,-15.554532,-15.621745,-15.647573,-15.670468,-15.444138,-15.605005,-15.73178,-15.834306,0.304371,0.237157,0.211329,0.188434,-0.281052,-0.441919,-0.568694,-0.67122,0.977365,0.902554,0.974503,0.880932,0.934996,0.851405,-0.067213,-0.160867,-0.022895,-0.102526,-0.038442,-0.12977,nonspam
0.693147,1.098612,-50,-1.178655,0.287682,-50,1.386294,-50,1.704748,5.192957,2.397895,0,-19.754539,-19.663814,20.356961,20.853151,-50,-3.961021,-4.787222,15.793518,14.876591,-21.150535,-21.060403,-21.75355,1.098612,1.609438,1.609438,1.609438,0,0,1.791759,1.791759,20.853151,21.363977,21.363977,19.663814,19.663814,21.455573,21.455573,0.510826,0,20.447686,-50,3,2.890372,9.140561,1.098612,2.079442,3.091042,20.762426,21.743255,22.754856,3.406738,1.011601,2.832068,0.835322,67.875,-20.945182,-21.161821,-21.247002,-21.381776,-20.93386,-21.267156,-21.446175,-21.541209,-1.190643,-1.407282,-1.492463,-1.627237,-1.270046,-1.603342,-1.782361,-1.877396,0.873914,0.909342,0.918346,0.83609,0.80522,0.716558,-0.216639,-0.333296,-0.085181,-0.095034,-0.144071,-0.197642,nonspam
0,-50,-50,-1.386294,-50,-50,-50,-50,1.386294,1.791759,1.386294,0,-19.961972,-19.950993,19.950993,-50,-50,-50,-50,-50,-50,-21.355633,-21.347614,-21.347614,0,0,0,0,0,0,0,0,19.961972,19.961972,19.961972,19.950993,19.950993,19.950993,19.950993,0,0,-50,-50,1,1.386294,5.880533,0,0,0,19.950993,19.950993,19.950993,2.691243,0,2.112949,0,59,-21.374622,-21.55887,-21.698856,-21.786446,-21.6023,-21.791066,-21.876382,-21.934222,-1.41265,-1.596898,-1.736884,-1.824473,-1.651307,-1.840073,-1.925389,-1.983229,0.916137,0.943801,0.869371,0.918222,0.831729,0.82798,-0.184248,-0.188766,-0.08759,-0.05784,-0.136493,-0.10907,nonspam
9.418005,3.091042,2.833213,6.422651,7.180931,7.936243,10.271973,10.769456,2.27919,11.693136,11.697195,0,-12.283565,-10.912872,20.330877,15.374608,13.746086,-0.6891,-2.371193,11.594465,8.541679,-13.68132,-12.309539,-21.727543,2.197225,2.772589,3.091042,4.060443,0,0,3.044522,3.091042,14.48079,15.056154,15.374608,10.912872,10.912872,13.957395,14.003915,0.575364,0,14.229475,-50,9,9.464285,11.962018,9.341895,9.444543,9.464285,20.254767,20.357415,20.377157,0.029805,0.102648,1.704169,0.018087,1.050795,-12.001113,-12.00362,-11.992379,-11.980096,-11.603426,-11.825691,-12.015024,-12.120033,0.282452,0.279945,0.291187,0.303469,-0.690554,-0.912819,-1.102151,-1.207161,1.012359,0.900316,1.011305,0.827512,0.997496,0.800703,-0.002507,-0.222265,0.012283,-0.10501,0.007028,-0.170974,nonspam
0,0,0.693147,-0.10536,0,0,0,0.693147,0,5.594711,0,0,-18.300415,-18.292353,18.292353,18.300415,18.9855,0.658249,-50,18.958664,-50,-18.016215,-18.144745,-18.144745,1.098612,2.302585,4.976734,5.971262,0,1.94591,2.302585,5.159055,19.399027,20.603,23.277149,18.292353,20.238263,20.594938,23.451409,1.203973,1.94591,20.246325,20.084113,3,5.717028,11.518937,2.302585,5.743003,8.236421,20.594938,24.035356,26.528774,2.519393,3.440418,3.314093,2.877372,12.102564,-18.277208,-18.155558,-18.022279,-17.887948,-18.246287,-18.254653,-18.136981,-18.006925,0.023207,0.144857,0.278136,0.412467,0.046066,0.037701,0.155372,0.285428,1.143771,1.138892,1.142568,1.124875,1.129359,0.991669,0.12165,-0.008366,0.134331,0.130056,0.12977,0.081714,nonspam
6.484635,1.098612,2.995732,3.062963,6.408529,0.530628,7.507141,3.526361,2.856207,9.899781,9.340842,0,-15.176214,-14.476227,20.960862,16.274827,17.471959,-1.368051,-1.992499,13.808163,12.483728,-16.506105,-15.862225,-22.34686,2.833213,2.833213,4.442651,6.186209,0,2.564949,3.178054,4.442651,18.009428,18.009428,19.618866,14.476227,17.041176,17.65428,18.918878,0,2.564949,-50,16.961133,17,8.981053,12.431689,6.677083,8.981053,9.545741,21.15331,23.45728,24.021967,0.564688,2.30397,2.413151,1.46518,1.758898,-15.022252,-15.017025,-15.10114,-15.157718,-14.419767,-14.970291,-15.122938,-15.248178,0.153963,0.15919,0.075075,0.018496,0.056459,-0.494064,-0.646712,-0.771951,0.944992,0.882286,0.919326,0.858432,1.005241,0.576648,-0.084115,-0.550524,0.005227,-0.125239,-0.044454,-0.258181,nonspam
6.634633,2.772589,3.367296,2.855453,7.083635,6.48738,9.856223,9.854675,2.858778,8.039157,9.493412,0,-14.250797,-14.222867,20.8575,17.023386,17.590163,0.588628,-0.934095,14.839425,13.288772,-15.628952,-15.61378,-22.248413,2.833213,3.688879,4.75359,5.872118,0,3.688879,3.610918,4.75359,17.08401,17.939676,19.004387,14.222867,17.911746,17.833785,18.976457,0.855666,3.688879,17.386291,17.886429,17,10.575717,11.867953,6.622736,10.904028,11.080156,20.845603,25.126895,25.303023,0.504438,4.281291,4.833424,3.212382,1.192591,-13.943353,-13.91055,-13.888465,-13.870901,-13.987507,-13.980782,-13.964408,-13.947256,0.307444,0.340247,0.362332,0.379896,0.23536,0.242085,0.258459,0.275611,1.017719,1.0173,1.02233,1.016509,1.033347,1.006748,0.017564,0.006725,0.032803,0.017152,0.024171,0.013428,nonspam
10.798044,3.806662,2.772589,7.175596,7.766887,7.973682,11.573549,10.746271,2.950479,13.825856,13.748523,0,-10.512337,-10.466389,21.264433,14.318999,13.238978,-0.964965,-1.003295,9.547371,9.463094,-11.880172,-11.858741,-22.656785,2.833213,4.317488,5.983936,7.192182,0.693147,3.688879,4.110874,6.680855,13.34555,14.829825,16.496273,11.159536,14.155269,14.577263,17.147244,1.484275,2.995732,14.57278,14.103975,8.5,11.228013,12.921062,10.624712,11.174806,12.227912,21.091101,21.641195,22.694302,0.817574,1.053107,0.72882,0.595317,2.388776,-10.510646,-10.534953,-10.573715,-10.586614,-10.569105,-10.603389,-10.64273,-10.655552,0.001691,-0.022616,-0.061378,-0.074277,-0.102716,-0.137,-0.176341,-0.189163,0.987184,0.98726,0.96198,0.961423,0.975986,0.966297,-0.038762,-0.039341,-0.012899,-0.012822,-0.025267,-0.028749,nonspam
1.098612,1.609438,-50,-0.575364,0.336472,-50,1.94591,-50,1.466337,4.025352,2.564949,0,-19.934946,-19.27475,20.373362,21.544384,-50,-50,-9.98841,-50,9.28634,-10.139862,-11.232995,-12.331607,0,0.693147,3.433987,3.637586,0,0.693147,1.098612,3.433987,19.934946,20.628093,23.368933,19.27475,19.967897,20.373362,22.708737,0.693147,0.693147,19.934946,19.27475,1,1.098612,9.876681,1.098612,1.791759,3.496508,20.373362,21.066509,22.771257,2.302585,1.704748,5.396704,1.041454,5,-20.885193,-20.830418,-20.750267,-20.742452,-20.32472,-20.724975,-20.797811,-20.806536,-0.950247,-0.895472,-0.815321,-0.807506,-1.04997,-1.450226,-1.523062,-1.531787,1.007846,0.991313,1.083451,0.929753,1.056303,0.670149,0.007815,-0.400256,0.080151,-0.008725,0.048028,-0.146485,nonspam
4.820282,1.386294,3.135494,2.757224,0.223144,2.3941,1.609438,5.529594,1.516544,6.57647,6.336826,0,-15.648877,-15.645825,20.466107,17.035172,18.781319,-1.197788,-1.401105,14.451089,14.24472,-17.038874,-17.041018,-21.8613,2.197225,2.564949,2.890372,5.916202,0,0,2.564949,2.70805,17.846102,18.213827,18.539249,15.645825,15.645825,18.210774,18.353875,0.367725,0,17.035172,-50,9,5.690359,11.640131,5.09375,5.32301,5.849325,20.739575,20.968835,21.49515,1.81293,0.526315,3.168383,0.351799,8.84878,-15.610147,-15.570457,-15.693683,-15.717032,-15.661241,-15.634443,-15.741127,-15.773592,0.03873,0.07842,-0.044806,-0.068155,-0.015416,0.011382,-0.095302,-0.127767,0.976921,0.968057,0.884064,0.898809,1.040488,1.027161,-0.123225,-0.106684,0.03969,0.026799,-0.033394,-0.035963,nonspam
0,0,1.098612,-0.782759,0,0.287682,0,1.386294,0,5.758902,0,0,-18.460158,-18.425112,18.425112,18.460158,19.523725,-0.262296,-50,18.197862,-50,-18.381905,-18.495625,-18.495625,1.791759,2.639057,3.178054,4.828314,0,2.639057,2.70805,3.295837,20.251917,21.099215,21.638212,18.425112,21.06417,21.133162,21.720949,0.847298,2.639057,20.539599,20.990062,6,4.477337,11.190321,2.70805,4.49981,7.214504,21.133162,22.924922,25.639617,2.737168,2.714695,3.233043,2.487681,15.1,-18.603172,-18.58274,-18.508599,-18.43759,-18.425806,-18.571715,-18.554004,-18.483309,-0.143015,-0.122582,-0.048441,0.022568,-0.000693,-0.146602,-0.128892,-0.058197,1.07359,1.073253,1.076959,1.017869,1.020642,0.864236,0.020432,-0.145909,0.074142,0.070694,0.055495,-0.014992,nonspam
5.105945,2.890372,4.219508,-1.800714,9.347798,8.105001,12.238169,12.324509,4.241022,12.025414,9.346967,0,-13.305891,-13.09332,18.199265,16.196262,17.312828,-0.412989,1.002656,12.892902,14.095975,-13.513909,-14.41555,-19.521495,2.833213,4.317488,6.428105,7.374629,1.609438,3.871201,5.231109,6.216606,16.139104,17.623379,19.733996,14.702758,16.964521,18.324428,19.309926,1.484275,2.261763,17.366334,16.85452,3.4,10.391423,12.921062,8.038512,10.912394,11.682297,21.131832,24.005714,24.775617,1.654164,2.932567,1.861142,2.5557,3.105557,-13.175678,-13.165168,-13.13814,-13.117502,-12.771289,-12.613688,-12.985892,-13.161626,0.130212,0.140723,0.167751,0.188389,0.322031,0.479631,0.107428,-0.068306,1.020853,0.838841,1.027397,0.689214,1.010566,1.170698,0.01051,-0.372203,0.027028,0.157601,0.019415,-0.105822,nonspam
1.791759,-50,-50,-1.800976,-50,-50,-50,-50,3.501545,4.356709,5.293305,0,-19.824126,-19.368577,21.160336,-50,-50,-2.505833,-3.498218,17.318293,15.870359,-20.981229,-20.758211,-22.549971,0.693147,0.693147,0.693147,5.916202,1.609438,1.94591,1.94591,2.079442,20.517273,20.517273,20.517273,20.978015,21.314487,21.314487,21.448018,0,0.336472,-50,20.061724,0.4,2.890372,9.894346,3.258097,5.545177,9.108529,22.626673,24.913754,28.477106,3.876971,3.563352,3.226623,2.802567,3.394531,-20.853344,-20.877298,-20.84131,-20.814504,-20.532813,-20.765348,-20.834459,-20.850329,-1.029218,-1.053172,-1.017184,-0.990378,-1.164236,-1.396771,-1.465882,-1.481753,1.027168,0.984255,1.036643,0.933223,0.976331,0.792522,-0.023954,-0.232535,0.035988,-0.01587,0.013292,-0.101664,nonspam
1.609438,1.791759,1.94591,0.460525,1.504077,1.386294,3.295837,3.332205,1.609438,5.655992,3.218876,0,-19.078091,-18.820262,20.4297,20.869851,20.766172,0.149182,-3.383676,19.227274,15.436586,-20.474426,-20.216738,-21.826176,0.693147,0.693147,1.386294,2.944439,0,0.693147,0.693147,1.386294,19.771239,19.771239,20.464386,18.820262,19.513409,19.513409,20.206556,0,0.693147,-50,18.820262,2,4.110874,10.567026,1.94591,4.110874,10.525998,20.766172,22.931136,29.34626,6.415124,6.415124,5.337952,5.332929,611.016393,-19.354569,-19.484057,-19.603816,-19.717313,-19.2554,-19.409773,-19.619259,-19.752823,-0.276478,-0.405966,-0.525725,-0.639222,-0.435138,-0.589511,-0.798997,-0.93256,0.892707,0.874972,0.887134,0.811001,0.878545,0.856952,-0.129488,-0.209486,-0.113497,-0.133564,-0.120893,-0.165297,nonspam
4.564348,3.295837,3.465736,0.807336,4.507715,4.377328,7.803552,7.843064,3.362615,7.948385,7.926964,0,-17.094636,-17.093089,21.657437,20.390473,20.558825,-0.246242,-0.241506,16.848394,16.851583,-18.492904,-18.491345,-23.055693,1.098612,1.098612,2.484907,2.484907,0,1.098612,1.098612,2.484907,18.193248,18.193248,19.579543,17.093089,18.191701,18.191701,19.577996,0,1.098612,-50,17.786236,3,4.85203,6.311735,4.75359,4.85203,4.997212,21.846679,21.945119,22.090301,0.145182,0.189242,0.725745,0.144975,1.15625,-16.932521,-16.907612,-16.887127,-16.868084,-16.961466,-16.938591,-16.91905,-16.900181,0.162115,0.187024,0.207509,0.226552,0.131623,0.154498,0.174039,0.192908,1.019226,1.019049,1.020696,1.019733,1.025222,1.023139,0.019044,0.01887,0.024909,0.022875,0.021482,0.02043,nonspam
0,1.098612,-50,-2.079442,0,-50,1.098612,-50,1.098612,4.477337,1.098612,0,-19.83753,-19.818109,19.818109,20.936142,-50,-5.009267,-50,14.828263,-50,-21.234115,-21.214713,-21.214713,1.098612,1.791759,1.791759,1.791759,0,1.94591,1.94591,1.94591,20.936142,21.62929,21.62929,19.818109,21.764019,21.764019,21.764019,0.693147,1.94591,20.936142,21.609868,3,2.70805,8.792701,1.791759,2.772589,4.553877,21.609868,22.590697,24.371986,1.780586,1.791759,3.319425,1.582695,5.5625,-21.187795,-21.45298,-21.587396,-21.673339,-21.076929,-21.464422,-21.615939,-21.701,-1.350264,-1.61545,-1.749866,-1.835809,-1.25882,-1.646313,-1.79783,-1.882892,0.917647,0.918456,0.874227,0.859403,0.767063,0.678756,-0.265186,-0.387493,-0.085943,-0.085061,-0.15902,-0.199828,nonspam
